feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final
1858	67	Terpenoids	0.07142857142857142	Carotenoids (C40)	0.023809523809523808	Apocarotenoids (β-)	0.023809523809523808	2.0	0.20521156	ISDB	http://www.wikidata.org/entity/Q104913795	AKQVSWCZIQYIJI-OCOIMNAZSA-N	InChI=1S/C30H46O5/c1-17(2)9-8-10-18(3)19-11-14-28(5)25-20(12-13-27(19,28)4)29(6)22(15-21(25)31)30(7,26(34)35)24(33)16-23(29)32/h9,18-19,22-24,32-33H,8,10-16H2,1-7H3,(H,34,35)/t18-,19-,22-,23-,24+,27-,28+,29-,30-/m1/s1	CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@]1(C)[C@@H](CC3=O)[C@@](C)(C(=O)O)[C@@H](O)C[C@H]1O	C30H46O5		486.33452457199985	fomitellic acid B	AKQVSWCZIQYIJI	Terpenoids	Triterpenoids	Lanostane, Tirucallane and Euphane triterpenoids	http://www.wikidata.org/entity/Q7167866	Perenniporia fraxinea	673252.0	['Eukaryota']	['Fungi']	['Basidiomycota']	['Agaricomycetes']	['Polyporales']	['Polyporaceae']	['Unknown']	['Perenniporia']	['Perenniporia fraxinea']		['Eukaryota']									1	1	2.3208462595939636	1
1852	299	Terpenoids	0.45454545454545453	Triterpenoids	0.2727272727272727	Acyclic triterpenoids	0.2727272727272727	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27453274	QYIMSPSDBYKPPY-RSKUXYSASA-N	InChI=1S/C30H50O/c1-24(2)14-11-17-27(5)20-12-18-25(3)15-9-10-16-26(4)19-13-21-28(6)22-23-29-30(7,8)31-29/h14-16,20-21,29H,9-13,17-19,22-23H2,1-8H3/b25-15+,26-16+,27-20+,28-21+/t29-/m0/s1	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC[C@@H]1OC1(C)C	C30H50O	pos_1_1proton1ammonium	426.3861662199999	(S)-2,3-Epoxysqualene	QYIMSPSDBYKPPY	Terpenoids	Triterpenoids	Acyclic triterpenoids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	3	8.5	1
1849	102	Terpenoids	0.25	Triterpenoids	0.171875	Sphingoid bases	0.09375	1.0	0.41726926	ISDB									BCBBDQYDGOWPQS							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.6690770387649536	1
1848	26	Terpenoids	1.0	Steroids	1.0	Cholane steroids	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q2701638	RFDAIACWWDREDC-FRVQLJSFSA-N	InChI=1S/C26H43NO6/c1-14(4-7-22(31)27-13-23(32)33)17-5-6-18-24-19(12-21(30)26(17,18)3)25(2)9-8-16(28)10-15(25)11-20(24)29/h14-21,24,28-30H,4-13H2,1-3H3,(H,27,31)(H,32,33)/t14-,15+,16-,17-,18+,19+,20-,21+,24+,25+,26-/m1/s1	C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	C26H43NO6	pos_2MCa	465.30903809599994	Glycocholic acid	RFDAIACWWDREDC	Terpenoids	Steroids	Cholane steroids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	3	8.5	1
1846	45	Fatty acids	0.2777777777777778	Glycerophospholipids	0.25	Glycerophosphocholines	0.2222222222222222	3.0	0.43322822	ISDB	http://www.wikidata.org/entity/Q27161780	MGUTYWPZCZBAGE-JZDIRDTQSA-N	InChI=1S/C44H78NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-24-25-27-29-31-33-35-37-44(47)53-42(41-52-54(48,49)51-39-38-45(3,4)5)40-50-43(46)36-34-32-30-28-26-17-15-13-11-9-7-2/h14,16,19-20,22-23,25,27,31,33,42H,6-13,15,17-18,21,24,26,28-30,32,34-41H2,1-5H3/b16-14-,20-19-,23-22-,27-25-,33-31-/t42-/m1/s1	CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	C44H78NO8P		779.546505086	PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))	MGUTYWPZCZBAGE	Fatty acids	Glycerophospholipids	Glycerophosphocholines	http://www.wikidata.org/entity/Q2240005	Lysiphlebia japonica	697724.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Braconidae']	['Unknown']	['Lysiphlebia']	['Lysiphlebia japonica']		['Eukaryota']	['Metazoa']								2	3	5.23291289806366	1
1841	82	Fatty acids	0.09090909090909091	Glycerophospholipids	0.09090909090909091	Glycerophosphocholines	0.09090909090909091	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q5144764	KILNVBDSWZSGLL-KXQOOQHDSA-N	InChI=1S/C40H80NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-39(42)46-36-38(37-48-50(44,45)47-35-34-41(3,4)5)49-40(43)33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h38H,6-37H2,1-5H3/t38-/m1/s1	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC	C40H80NO8P	pos_1_1proton2acetonitrile	733.56215515	Colfosceril palmitate	KILNVBDSWZSGLL	Fatty acids	Glycerophospholipids	Glycerophosphocholines	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	3	8.5	1
1838	19	Alkaloids	0.6	Lysine alkaloids	0.5	Piperidine alkaloids	0.4	1.0	0.5392771	ISDB									FMINNCDZKCGLOV							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	2.1571083068847656	1
1836	102	Terpenoids	0.25	Triterpenoids	0.171875	Sphingoid bases	0.09375	3.0	0.7138317	ISDB	http://www.wikidata.org/entity/Q105012200	GMWIWVUTMCBDSP-ILAZMTIGSA-N	InChI=1S/C34H65NO3/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-33(37)32(31-36)35-34(38)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h19,21,27,29,32-33,36-37H,3-18,20,22-26,28,30-31H2,1-2H3,(H,35,38)/b21-19+,29-27+/t32-,33+/m0/s1	CCCCCCCCC/C=C/CC/C=C/[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCCCC	C34H65NO3		535.49644494	(2S,3R)-2-(Hexadecanoylamino)octadeca-4,8-diene-1,3-diol	GMWIWVUTMCBDSP	Fatty acids	Sphingolipids	Ceramides	http://www.wikidata.org/entity/Q2671809	Sinularia crassa	314106.0	['Eukaryota']	['Metazoa']	['Cnidaria']	['Anthozoa']	['Alcyonacea']	['Alcyoniidae']	['Unknown']	['Sinularia']	['Sinularia crassa']		['Eukaryota']	['Metazoa']								2	0	4.855326890945435	1
1833	267	Fatty acids	0.6666666666666666	Fatty Acids and Conjugates	0.6666666666666666	Branched fatty acids	0.6666666666666666	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q209727	IPCSVZSSVZVIGE-UHFFFAOYSA-N	InChI=1S/C16H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h2-15H2,1H3,(H,17,18)	CCCCCCCCCCCCCCCC(=O)O	C16H32O2	pos_2MCH3CNNa	256.240230264	Hexadecanoate;hydron	IPCSVZSSVZVIGE	Fatty acids	Fatty Acids and Conjugates	Branched fatty acids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	3	8.5	1
1832	24	Fatty acids	0.1794871794871795	Fatty Acids and Conjugates	0.10256410256410256	Hydroxy fatty acids	0.10256410256410256	1.0	0.4391713	ISDB									PDRMZAIPYFJROJ							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.7566852569580078	1
1827	10	Fatty acids	0.16842105263157894	Glycerophospholipids	0.1368421052631579	Glycerophosphoethanolamines	0.06315789473684211	5.0	0.8832004	ISDB	http://www.wikidata.org/entity/Q27159152	MZDGVRYVGYDNAO-KETLZHFASA-N	InChI=1S/C40H78NO7P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-35-45-37-39(38-47-49(43,44)46-36-34-41(3,4)5)48-40(42)33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h16-19,39H,6-15,20-38H2,1-5H3/b18-16-,19-17-/t39-/m1/s1	CCCCCC/C=C\CCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC	C40H78NO7P		715.551590466	PC(o-16:1(9Z)/16:1(9Z))	MZDGVRYVGYDNAO	Fatty acids	Glycerophospholipids	Glycerophosphocholines	http://www.wikidata.org/entity/Q19610691	Bos taurus	490099.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Artiodactyla']	['Bovidae']	['Unknown']	['Bos']	['Bos taurus']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']						4	2	8.532801628112793	1
1825	82	Fatty acids	0.09090909090909091	Glycerophospholipids	0.09090909090909091	Glycerophosphocholines	0.09090909090909091	1.0	0.91152585	ISDB									FJKJTTCPLFXVEB							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	3.6461033821105957	1
1821	3	Fatty acids	0.717391304347826	Fatty amides	0.4673913043478261	N-acyl amines	0.45652173913043476	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q256502	DTOSIQBPPRVQHS-PDBXOOCHSA-N	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10H,2,5,8,11-17H2,1H3,(H,19,20)/b4-3-,7-6-,10-9-	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O	C18H30O2	pos_1_1proton1ammonium	278.2245802	Linolenic Acid	DTOSIQBPPRVQHS	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	1	7.5	1
1821	3	Fatty acids	0.717391304347826	Fatty amides	0.4673913043478261	N-acyl amines	0.45652173913043476	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q412366	SECPZKHBENQXJG-FPLPWBNLSA-N	InChI=1S/C16H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h7-8H,2-6,9-15H2,1H3,(H,17,18)/b8-7-	CCCCCC/C=C\CCCCCCCC(=O)O	C16H30O2	pos_1_1proton1acetonitrile	254.2245802	Palmitoleic acid	SECPZKHBENQXJG	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	1	7.5	1
1821	3	Fatty acids	0.717391304347826	Fatty amides	0.4673913043478261	N-acyl amines	0.45652173913043476	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q415885	VZCCETWTMQHEPK-QNEBEIHSSA-N	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10,12-13H,2-5,8,11,14-17H2,1H3,(H,19,20)/b7-6-,10-9-,13-12-	CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O	C18H30O2	pos_1_1proton1ammonium	278.2245802	gamma-Linolenic acid	VZCCETWTMQHEPK	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	1	7.5	1
1817	20	Fatty acids	0.36923076923076925	Fatty Acids and Conjugates	0.2153846153846154	Unsaturated fatty acids	0.2	1.0	0.8211928	ISDB	http://www.wikidata.org/entity/Q24300403	YDNKGFDKKRUKPY-TURZORIXSA-N	InChI=1S/C34H67NO3/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-33(37)32(31-36)35-34(38)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h27,29,32-33,36-37H,3-26,28,30-31H2,1-2H3,(H,35,38)/b29-27+/t32-,33+/m0/s1	CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCCCC	C34H67NO3		537.512095004	N-Palmitoylsphingosine	YDNKGFDKKRUKPY	Fatty acids	Sphingolipids	Ceramides	http://www.wikidata.org/entity/Q3319178	Junceella juncea	111614.0	['Eukaryota']	['Metazoa']	['Cnidaria']	['Anthozoa']	['Alcyonacea']	['Ellisellidae']	['Unknown']	['Junceella']	['Junceella juncea']		['Eukaryota']	['Metazoa']								2	1	5.784771203994751	1
1810	45	Fatty acids	0.2777777777777778	Glycerophospholipids	0.25	Glycerophosphocholines	0.2222222222222222	4.0	0.36405325	ISDB	http://www.wikidata.org/entity/Q27157848	GKAFCSRKMWFPSJ-RJXNKANHSA-N	InChI=1S/C41H76NO8P/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-40(43)47-37-39(38-49-51(45,46)48-36-35-42)50-41(44)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h12,14,17-20,39H,3-11,13,15-16,21-38,42H2,1-2H3,(H,45,46)/b14-12-,19-17-,20-18-/t39-/m1/s1	CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)(O)OCCN	C41H76NO8P		741.530855022	2-azaniumylethyl (2R)-2-[(9Z,12Z)-octadeca-9,12-dienoyloxy]-3-[(9Z)-octadec-9-enoyloxy]propyl phosphate	GKAFCSRKMWFPSJ	Fatty acids	Glycerophospholipids	Glycerophosphoethanolamines	http://www.wikidata.org/entity/Q130888	Drosophila melanogaster	505714.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Diptera']	['Drosophilidae']	['Drosophilini']	['Drosophila']	['Drosophila melanogaster']		['Eukaryota']	['Metazoa']								2	2	4.456212997436523	1
1809	10	Fatty acids	0.16842105263157894	Glycerophospholipids	0.1368421052631579	Glycerophosphoethanolamines	0.06315789473684211	1.0	0.4307515	ISDB									PECSWFQRRFRZPW							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.723006010055542	1
1806	-1							1.0	0.55154663	ISDB									STNMCYGVYVEEFU							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	2.206186532974243	1
1805	45	Fatty acids	0.2777777777777778	Glycerophospholipids	0.25	Glycerophosphocholines	0.2222222222222222	1.0	0.5084042	ISDB									UJLVYBBWTBIAKS							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	2.033616781234741	1
1803	10	Fatty acids	0.16842105263157894	Glycerophospholipids	0.1368421052631579	Glycerophosphoethanolamines	0.06315789473684211	1.0	0.5495087	ISDB									DSDFNBMJLLQOEQ							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	2.1980347633361816	1
1794	10	Fatty acids	0.16842105263157894	Glycerophospholipids	0.1368421052631579	Glycerophosphoethanolamines	0.06315789473684211	1.0	0.823929	ISDB									VYIZOJIGQOJWGL							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	3.2957160472869873	1
1784	10	Fatty acids	0.16842105263157894	Glycerophospholipids	0.1368421052631579	Glycerophosphoethanolamines	0.06315789473684211	1.0	0.66321653	ISDB	http://www.wikidata.org/entity/Q27140317	DRIVXEVMDWCWLI-CAQMIEAISA-N	InChI=1S/C41H74NO8P/c1-3-5-7-9-11-13-15-17-18-19-20-22-24-26-28-30-32-34-41(44)50-39(38-49-51(45,46)48-36-35-42)37-47-40(43)33-31-29-27-25-23-21-16-14-12-10-8-6-4-2/h11,13,17-18,20,22,26,28,39H,3-10,12,14-16,19,21,23-25,27,29-38,42H2,1-2H3,(H,45,46)/b13-11-,18-17-,22-20-,28-26-/t39-/m1/s1	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN	C41H74NO8P		739.515204958	1-Palmitoyl-2-arachidonoyl-sn-glycero-3-phosphoethanolamine	DRIVXEVMDWCWLI	Fatty acids	Glycerophospholipids	Glycerophosphoethanolamines	http://www.wikidata.org/entity/Q33244	Trypanosoma brucei	494245.0	['Eukaryota']	['Unknown']	['Unknown']	['Unknown']	['Kinetoplastea']	['Unknown']	['Unknown']	['Trypanosoma']	['Trypanosoma brucei']		['Eukaryota']									1	3	5.1528661251068115	1
1778	20	Fatty acids	0.36923076923076925	Fatty Acids and Conjugates	0.2153846153846154	Unsaturated fatty acids	0.2	1.0	0.8281442	ISDB	http://www.wikidata.org/entity/Q24300403	YDNKGFDKKRUKPY-TURZORIXSA-N	InChI=1S/C34H67NO3/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-33(37)32(31-36)35-34(38)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h27,29,32-33,36-37H,3-26,28,30-31H2,1-2H3,(H,35,38)/b29-27+/t32-,33+/m0/s1	CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCCCC	C34H67NO3		537.512095004	N-Palmitoylsphingosine	YDNKGFDKKRUKPY	Fatty acids	Sphingolipids	Ceramides	http://www.wikidata.org/entity/Q3319178	Junceella juncea	111614.0	['Eukaryota']	['Metazoa']	['Cnidaria']	['Anthozoa']	['Alcyonacea']	['Ellisellidae']	['Unknown']	['Junceella']	['Junceella juncea']		['Eukaryota']	['Metazoa']								2	1	5.812576770782471	1
1771	20	Fatty acids	0.36923076923076925	Fatty Acids and Conjugates	0.2153846153846154	Unsaturated fatty acids	0.2	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q903348	XMHIUKTWLZUKEX-UHFFFAOYSA-N	InChI=1S/C26H52O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26(27)28/h2-25H2,1H3,(H,27,28)	CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O	C26H52O2	pos_1_1proton1acetonitrile	396.3967309039999	Hexacosanoic acid	XMHIUKTWLZUKEX	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	3	8.5	1
1769	45	Fatty acids	0.2777777777777778	Glycerophospholipids	0.25	Glycerophosphocholines	0.2222222222222222	25.0	0.29674625	ISDB	http://www.wikidata.org/entity/Q115971274	VJLGRRKHNAAZDT-CEQHRARPSA-N	InChI=1S/C38H71N7O8/c1-12-14-15-16-17-18-30(47)39-21-31(48)40-26(8)33(49)43-29(20-24(5)6)35(51)45-38(10,11)37(53)41-27(9)34(50)44-32(25(7)13-2)36(52)42-28(22-46)19-23(3)4/h23-29,32,46H,12-22H2,1-11H3,(H,39,47)(H,40,48)(H,41,53)(H,42,52)(H,43,49)(H,44,50)(H,45,51)/t25-,26-,27-,28-,29-,32-/m0/s1	CCCCCCCC(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@H](CO)CC(C)C)[C@@H](C)CC	C38H71N7O8		753.536412232	octanoyl-Gly-Ala-Leu-Aib-Ala-Ile-Leu-ol	VJLGRRKHNAAZDT	Amino acids and Peptides	Oligopeptides	Linear peptides	http://www.wikidata.org/entity/Q10702757	Trichoderma velutinum	340036.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Hypocreales']	['Hypocreaceae']	['Unknown']	['Hypocrea']	['Trichoderma velutinum']		['Eukaryota']									1	0	2.1869850158691406	1
1767	19	Alkaloids	0.6	Lysine alkaloids	0.5	Piperidine alkaloids	0.4	2.0	0.45511577	ISDB	http://www.wikidata.org/entity/Q105034231	HVFRQLAWDLEDRL-GJPJLVQDSA-N	InChI=1S/C37H68O4/c1-3-4-5-6-7-8-9-10-11-15-18-21-24-27-30-35(38)36(39)31-28-25-22-19-16-13-12-14-17-20-23-26-29-34-32-33(2)41-37(34)40/h21,24,32-33,35-36,38-39H,3-20,22-23,25-31H2,1-2H3/b24-21-/t33-,35+,36+/m0/s1	CCCCCCCCCCCC/C=C\CC[C@@H](O)[C@H](O)CCCCCCCCCCCCCCC1=C[C@H](C)OC1=O	C37H68O4		576.511760656	Cohibin C	HVFRQLAWDLEDRL	Polyketides	Linear polyketides	Acetogenins	http://www.wikidata.org/entity/Q1709343	Annona muricata	303957.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Magnoliales']	['Annonaceae']	['Annoneae']	['Annona']	['Annona muricata']		['Eukaryota']									1	0	2.8204630613327026	1
1756	67	Terpenoids	0.07142857142857142	Carotenoids (C40)	0.023809523809523808	Apocarotenoids (β-)	0.023809523809523808	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q186093	MBWXNTAXLNYFJB-NKFFZRIASA-N	InChI=1S/C31H46O2/c1-22(2)12-9-13-23(3)14-10-15-24(4)16-11-17-25(5)20-21-27-26(6)30(32)28-18-7-8-19-29(28)31(27)33/h7-8,18-20,22-24H,9-17,21H2,1-6H3/b25-20+/t23-,24-/m1/s1	CC1=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O	C31H46O2	pos_1_1potassium	450.3497807119999	Vitamin K1	MBWXNTAXLNYFJB	Terpenoids	Meroterpenoids	Prenyl quinone meroterpenoids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	1	7.5	1
1751	-1							1.0	0.5315763	ISDB									WBCPDCHBBWAFSO							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	2.126305103302002	1
1735	26	Terpenoids	1.0	Steroids	1.0	Cholane steroids	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q2701638	RFDAIACWWDREDC-FRVQLJSFSA-N	InChI=1S/C26H43NO6/c1-14(4-7-22(31)27-13-23(32)33)17-5-6-18-24-19(12-21(30)26(17,18)3)25(2)9-8-16(28)10-15(25)11-20(24)29/h14-21,24,28-30H,4-13H2,1-3H3,(H,27,31)(H,32,33)/t14-,15+,16-,17-,18+,19+,20-,21+,24+,25+,26-/m1/s1	C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	C26H43NO6	pos_2MCa	465.30903809599994	Glycocholic acid	RFDAIACWWDREDC	Terpenoids	Steroids	Cholane steroids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	3	8.5	1
