formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C11H21NO3	[M + H3N + H]+	C11H25N2O3+	Fatty acids	0.503	Small peptides	0.510	Aminoacids	0.178	Organic acids and derivatives	0.995	Carboxylic acids and derivatives	0.994	Amino acids, peptides, and analogues	0.578	Amino acids and derivatives	0.578	Amino acids and derivatives	0.578	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	233.186	169	2.815	845630576212249216	845630488450631102	845630488446436797	57	
1	C9H14O3	[M + H3N + H]+	C9H18NO3+	Fatty acids	0.969	Fatty Acids and Conjugates	0.814	Oxo fatty acids	0.861	Lipids and lipid-like molecules	0.769	Fatty Acyls	0.717	Fatty acids and conjugates	0.648			Fatty acids and conjugates	0.648	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	188.128	169	2.815	845630577093053235	845630488207361450	845630488203167145	52	
1	C8H19O7	[M - H2O + H]+	C8H18O6+	Carbohydrates	0.919	Saccharides	0.627	Cyclitols	0.476	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.733	Monosaccharides	0.597	Monosaccharides	0.597	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Carbonyl compounds; Polyols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	210.110	169	2.815	845630577827056525	845630488253498798	845630488253498797	53	
1	C8H10	[M + H3N + H]+	C8H14N+	Fatty acids	0.795	Fatty acyls	0.781	Hydrocarbons	0.214	Hydrocarbons	0.993	Unsaturated hydrocarbons	0.956	Olefins	0.586			Olefins	0.586	Organic compounds; Hydrocarbons; Olefins; Unsaturated hydrocarbons; Unsaturated aliphatic hydrocarbons; Chemical entities	124.112	169	2.815	845630581719371234	845630488345773494	845630488345773493	55	
1	C9H12O2	[M + H3N + H]+	C9H16NO2+	Fatty acids	0.959	Fatty Acids and Conjugates	0.468	Unsaturated fatty acids	0.714	Organic acids and derivatives	0.503	Carboxylic acids and derivatives	0.515	Monocarboxylic acids and derivatives	0.685			Monocarboxylic acids and derivatives	0.685	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	170.118	169	2.815	845630591605346623	845630488299636146	845630488299636145	54	
1	C12H18O4	[M + H3N + H]+	C12H22NO4+	Terpenoids	0.884	Monoterpenoids	0.358	Menthane monoterpenoids	0.146	Lipids and lipid-like molecules	0.603							Lipids and lipid-like molecules	0.603	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	244.154	177	2.951	845630578363927535	845630488492574146	845630488488379841	58	
1	C11H21NO2	[M + H3N + H]+	C11H25N2O2+	Fatty acids	0.483	Monoterpenoids	0.527	Menthane monoterpenoids	0.254	Organic oxygen compounds	0.995	Organooxygen compounds	0.981	Carbonyl compounds	0.577			Carbonyl compounds	0.577	Organic compounds; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	217.191	180	2.997	845630575692155478	845630488530322886	845630488530322885	59	
1	C9H14O2	[M + H3N + H]+	C9H18NO2+	Fatty acids	0.982	Fatty Acids and Conjugates	0.829	Unsaturated fatty acids	0.884	Lipids and lipid-like molecules	0.543							Lipids and lipid-like molecules	0.543	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	172.133	180	3.004	845630604158899927	845630488576460234	845630488576460233	60	
1	C11H16O4	[M + H3N + H]+	C11H20NO4+	Fatty acids	0.971	Fatty Acids and Conjugates	0.895	Dicarboxylic acids	0.867	Lipids and lipid-like molecules	0.885	Fatty Acyls	0.840	Fatty acids and conjugates	0.846	Medium-chain fatty acids	0.595	Medium-chain fatty acids	0.595	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Unsaturated fatty acids; Dicarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	230.139	187	3.122	845630602334377461	845630488614208974	845630488614208973	61	
1	C12H24N3O5	[M - H2O + H]+	C12H23N3O4+	Amino acids and Peptides	0.930	Small peptides	0.902	Dipeptides	0.611	Organic acids and derivatives	0.994	Carboxylic acids and derivatives	0.985	Amino acids, peptides, and analogues	0.792	Amino acids and derivatives	0.781	N-acyl-alpha amino acids	0.521	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	273.167	199	3.313	845630605668849507	845630488660346322	845630488660346321	62	
1	C12H16O4	[M + H3N + H]+	C12H20NO4+	Terpenoids	0.416	Sesquiterpenoids	0.158	Macrolide lactones	0.181	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Alcohols and polyols	0.738	Secondary alcohols	0.547	Secondary alcohols	0.547	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	242.139	200	3.334	845630608449673481	845630488719066582	845630488714872277	63	
1	C10H14O2	[M + H3N + H]+	C10H18NO2+	Fatty acids	0.809	Fatty Acids and Conjugates	0.346	Unsaturated fatty acids	0.581	Organic acids and derivatives	0.687	Carboxylic acids and derivatives	0.680	Monocarboxylic acids and derivatives	0.720			Monocarboxylic acids and derivatives	0.720	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	184.133	201	3.352	845630597385098252	845630488769398234	845630488769398233	64	
1	C10H16O3	[M + H3N + H]+	C10H20NO3+	Fatty acids	0.584	Fatty Acids and Conjugates	0.256	Lactones	0.172	Lipids and lipid-like molecules	0.512							Lipids and lipid-like molecules	0.512	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	202.144	201	3.356	845630586526044001	845630488815535582	845630488811341277	65	
1	C10H19NO3	[M + Na]+	C10H19NNaO3+	Amino acids and Peptides	0.646	Small peptides	0.492	Aminoacids	0.314	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.997	Amino acids, peptides, and analogues	0.850	Amino acids and derivatives	0.849	Alpha amino acids and derivatives	0.723	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	224.126	201	3.356	845630607942162595	845630488865867234	845630488865867233	66	
1	C12H17ClO3	[M + K]+	C12H17ClKO3+	Polyketides	0.868	Sesquiterpenoids	0.171	Azaphilones	0.218	Organohalogen compounds	1.000	Aryl halides	0.675	Aryl chlorides	0.641			Aryl chlorides	0.641	Organic compounds; Ketones; Organohalogen compounds; Organooxygen compounds; Aryl chlorides; Organochlorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	283.050	213	3.557	845630596034532192	845630488928781798	845630488928781797	67	
1	C11H14O2	[M + H3N + H]+	C11H18NO2+	Terpenoids	0.796	Sesquiterpenoids	0.458	Bisabolane sesquiterpenoids	0.290	Organic acids and derivatives	0.497	Carboxylic acids and derivatives	0.525	Monocarboxylic acids and derivatives	0.544			Monocarboxylic acids and derivatives	0.544	Organic compounds; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	196.133	221	3.677	845630587599785916	845630489012667886	845630489008473581	69	
1	C10H14O	[M + H3N + H]+	C10H18NO+	Terpenoids	0.996	Monoterpenoids	0.744	Pinane monoterpenoids	0.368	Lipids and lipid-like molecules	0.727	Prenol lipids	0.791	Monoterpenoids	0.571			Monoterpenoids	0.571	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Monoterpenoids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	168.138	221	3.677	845630597699671067	845630488970724842	845630488970724841	68	
1	C11H19NO3	[M + Na]+	C11H19NNaO3+	Amino acids and Peptides	0.274	Monoterpenoids	0.171	Pyrrolidine alkaloids	0.169	Organic acids and derivatives	0.624	Carboxylic acids and derivatives	0.616					Carboxylic acids and derivatives	0.616	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	236.126	221	3.677	845630603064186479	845630489050416626	845630489050416625	70	
1	C11H16O2	[M + H3N + H]+	C11H20NO2+	Fatty acids	0.959	Fatty Acids and Conjugates	0.583	Unsaturated fatty acids	0.823	Lipids and lipid-like molecules	0.510							Lipids and lipid-like molecules	0.510	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	198.149	232	3.864	845630593593446972	845630489172051454	845630489172051453	73	
1	C10H16O	[M + H3N + H]+	C10H20NO+	Terpenoids	0.817	Monoterpenoids	0.539	Fatty aldehydes	0.314	Organic oxygen compounds	0.988	Organooxygen compounds	0.978	Carbonyl compounds	0.827	Ketones	0.624	Ketones	0.624	Organic compounds; Ketones; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	170.154	232	3.865	845630577650895700	845630489130108410	845630489130108409	72	
1	C11H18O3	[M + H3N + H]+	C11H22NO3+	Fatty acids	0.978	Fatty Acids and Conjugates	0.530	Jasmonic acids	0.504	Lipids and lipid-like molecules	0.632	Fatty Acyls	0.612					Fatty Acyls	0.612	Organic compounds; Lipids and lipid-like molecules; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	216.160	232	3.865	845630578770775097	845630489213994498	845630489213994497	74	
1	C11H21NO3	[M + Na]+	C11H21NNaO3+	Amino acids and Peptides	0.475	Small peptides	0.256	Aminoacids	0.249	Organic acids and derivatives	0.961	Carboxylic acids and derivatives	0.945	Amino acids, peptides, and analogues	0.533	Amino acids and derivatives	0.534	Amino acids and derivatives	0.534	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	238.141	232	3.865	845630579953568938	845630489251743238	845630489251743237	75	
1	C10H14	[M + H3N + H]+	C10H18N+	Terpenoids	0.694	Monoterpenoids	0.509	Pinane monoterpenoids	0.287	Hydrocarbons	0.970	Polycyclic hydrocarbons	0.586					Polycyclic hydrocarbons	0.586	Organic compounds; Hydrocarbons; Olefins; Polycyclic hydrocarbons; Unsaturated hydrocarbons; Unsaturated aliphatic hydrocarbons; Chemical entities	152.143	232	3.865	845630580758875482	845630489088165366	845630489088165365	71	
1	C11H16O5	[M - H2O + H]+	C11H15O4+	Polyketides	0.410	Cyclic polyketides	0.344	Bisabolane sesquiterpenoids	0.244	Benzenoids	0.789	Benzene and substituted derivatives	0.516					Benzene and substituted derivatives	0.516	Organic compounds; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Secondary alcohols; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	211.097	232	3.868	845630588954546270	845630489339823630	845630489335629325	77	
1	C9H10O3	[M - H2O + H]+	C9H9O2+	Shikimates and Phenylpropanoids	0.789	Phenolic acids (C6-C1)	0.778	Simple phenolic acids	0.871	Benzenoids	0.998	Benzene and substituted derivatives	0.998	Benzoic acids and derivatives	0.997	Benzoic acid esters	0.989	Benzoic acid esters	0.989	Organic compounds; Alcohols and polyols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzoic acid esters; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	149.060	232	3.869	845630590162505909	845630489293686282	845630489293686281	76	
1	C12H27NO3	[M + H]+	C12H28NO3+	Fatty acids	0.987	Spingolipids	0.443	Sphingoid bases	0.935	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.998	Alkanolamines	0.983	1,2-aminoalcohols	0.973	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Dialkylamines; Amines; Secondary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	234.206	235	3.913	845630580846955883	845630489381766674	845630489381766673	78	
1	C12H23N3O7S	[M - H2O + H]+	C12H22N3O6S+	Amino acids and Peptides	0.820	Small peptides	0.635	Tripeptides	0.397	Organic acids and derivatives	0.983	Carboxylic acids and derivatives	0.870	Amino acids, peptides, and analogues	0.849	Peptides	0.647	Gamma-glutamyl peptides	0.568	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Gamma-glutamyl peptides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	336.123	239	3.978	845630600937674048	845630489419515414	845630489419515413	79	
1	C13H29NO2	[M + H]+	C13H30NO2+	Fatty acids	0.363	Pseudoalkaloids (transamidation)	0.466	Phenylalanine-derived alkaloids	0.661	Organic nitrogen compounds	1.000	Organonitrogen compounds	0.998	Amines	0.743			Amines	0.743	Organic compounds; Organonitrogen compounds; Organooxygen compounds; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	232.227	259	4.322	845630580293307658	845630489461458458	845630489457264153	80	
1	C12H18O2	[M + H3N + H]+	C12H22NO2+	Terpenoids	0.901	Monoterpenoids	0.371	Irregular monoterpenoids	0.155	Lipids and lipid-like molecules	0.555							Lipids and lipid-like molecules	0.555	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	212.165	261	4.351	845630576770091756	845630489532761630	845630489532761629	81	
1	C13H25NO3	[M + Na]+	C13H25NNaO3+	Alkaloids	0.544	Ornithine alkaloids	0.395	Pyrrolidine alkaloids	0.299	Organic acids and derivatives	0.946	Carboxylic acids and derivatives	0.937	Amino acids, peptides, and analogues	0.773	Amino acids and derivatives	0.773	Amino acids	0.541	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Dialkylamines; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	266.173	289	4.809	845630577692838745	845630489570510370	845630489570510369	82	
1	C13H20O2	[M + H3N + H]+	C13H24NO2+	Fatty acids	0.783	Fatty Acids and Conjugates	0.342	Unsaturated fatty acids	0.502	Lipids and lipid-like molecules	0.537							Lipids and lipid-like molecules	0.537	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	226.180	289	4.809	845630595090813661	845630489612453414	845630489612453413	83	
1	C13H22O3	[M + H3N + H]+	C13H26NO3+	Fatty acids	0.964	Fatty Acids and Conjugates	0.600	Oxo fatty acids	0.822	Lipids and lipid-like molecules	0.736	Fatty Acyls	0.713	Fatty acids and conjugates	0.633			Fatty acids and conjugates	0.633	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	244.191	289	4.812	845630604494444278	845630489654396458	845630489654396457	84	
1	C12H27NO	[M + H]+	C12H28NO+	Fatty acids	0.552	Pseudoalkaloids (transamidation)	0.630	Acetate-derived alkaloids	0.476	Organic nitrogen compounds	0.997	Organonitrogen compounds	0.991					Organonitrogen compounds	0.991	Organic compounds; Organonitrogen compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	202.217	290	4.837	845630599264146596	845630489687950894	845630489687950893	85	
1	C10H20O4	[M + Na]+	C10H20NaO4+	Fatty acids	0.841	Fatty esters	0.487	Lactones	0.265	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbonyl compounds	0.892	Ketones	0.563	Ketones	0.563	Organic compounds; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	227.125	293	4.890	845630600233030934	845630489725699634	845630489725699633	86	
1	C14H31NO3	[M + H]+	C14H32NO3+	Fatty acids	0.990	Spingolipids	0.748	Sphingoid bases	0.968	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.994	Alkanolamines	0.968	1,2-aminoalcohols	0.962	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	262.238	295	4.914	845630576304523915	845630489767642678	845630489763448373	87	
1	C13H20O5	[M - H2O + H]+	C13H19O4+	Shikimates and Phenylpropanoids	0.677	Coumarins	0.275	Bisabolane sesquiterpenoids	0.503	Benzenoids	0.950	Benzene and substituted derivatives	0.753					Benzene and substituted derivatives	0.753	Organic compounds; Alcohols and polyols; Carboxylic acids and derivatives; Organooxygen compounds; Secondary alcohols; Benzene and substituted derivatives; Polyols; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	239.128	300	4.995	845630606033754017	845630489801197114	845630489801197113	88	
1	C10H22O3	[M + H]+	C10H23O3+	Fatty acids	0.992	Fatty acyls	0.992	Fatty alcohols	0.992	Organic oxygen compounds	0.997	Organooxygen compounds	0.987	Alcohols and polyols	0.815	Primary alcohols	0.614	Primary alcohols	0.614	Organic compounds; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	191.164	303	5.048	845630576296135305	845630489838945854	845630489838945853	89	
1	C11H20N2O7S	[M - H2O + H]+	C11H19N2O6S+	Amino acids and Peptides	0.872	Small peptides	0.205	Mycosporine and Mycosporine-like amino acids	0.068	Organic acids and derivatives	0.918	Carboxylic acids and derivatives	0.551	Carboxylic acids	0.503			Carboxylic acids	0.503	Organic compounds; Organosulfur compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	307.096	315	5.254	845630608227375310	845630489876694594	845630489876694593	90	
1	C9H22Si	[M + H]+	C9H23Si+	Fatty acids	0.643	Fatty acyls	0.765	Pinane monoterpenoids	0.108	Organometallic compounds	0.561	Organometalloid compounds	0.561					Organometalloid compounds	0.561	Organic compounds; Organometallic compounds; Organometalloid compounds; Hydrocarbon derivatives; Chemical entities	159.157	321	5.347	845630595690599190	845630489947997770	845630489947997769	92	
1	C13H23N4O2	[M - H2O + H]+	C13H22N4O+	Amino acids and Peptides	0.697	Small peptides	0.862	Dipeptides	0.243	Organic acids and derivatives	0.811	Carboxylic acids and derivatives	0.784	Carboxylic acid derivatives	0.685	Carboxylic acid amides	0.554	Carboxylic acid amides	0.554	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	250.178	321	5.352	845630578342955995	845630489910249030	845630489910249029	91	
1	C13H27NO3	[M - H2O + H]+	C13H26NO2+	Amino acids and Peptides	0.416	Small peptides	0.304	Pyrrolidine alkaloids	0.275	Lipids and lipid-like molecules	0.591	Fatty Acyls	0.523					Fatty Acyls	0.523	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	228.196	321	5.353	845630577789307768	845630489985746510	845630489985746509	93	
1	C13H20O3	[M + H]+	C13H21O3+	Polyketides	0.815	Cyclic polyketides	0.576	2-pyrone derivatives	0.219	Benzenoids	0.631	Benzene and substituted derivatives	0.672	Phenoxy compounds	0.515			Phenoxy compounds	0.515	Organic compounds; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	225.149	329	5.477	845630587708837835	845630490031883858	845630490027689553	94	
1	C33H47NO9	[M - H2O + H]+	C33H46NO8+	Polyketides	0.681	Macrolides	0.809	Polyene macrolides	0.654	Organic oxygen compounds	0.999	Organooxygen compounds	0.998	Carbohydrates and carbohydrate conjugates	0.463	Glycosyl compounds	0.640	O-glycosyl compounds	0.547	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Monosaccharides; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	584.322	329	5.478	845630596906947511	845630490069632598	845630490069632597	95	
1	C14H22O4	[M + H]+	C14H23O4+	Terpenoids	0.896	Sesquiterpenoids	0.665	Caryophyllane sesquiterpenoids	0.092	Lipids and lipid-like molecules	0.633							Lipids and lipid-like molecules	0.633	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	255.159	331	5.520	845630588191182880	845630490107381338	845630490107381337	96	
1	C12H14O3	[M - H2O + H]+	C12H13O2+	Shikimates and Phenylpropanoids	0.521	Phenylpropanoids (C6-C3)	0.817	Cinnamic acids and derivatives	0.833	Benzenoids	0.970	Benzene and substituted derivatives	0.681					Benzene and substituted derivatives	0.681	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	189.091	340	5.660	845630584076570219	845630490145130078	845630490145130077	97	
