formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C31H51NO5	[M + H3N + H]+	C31H55N2O5+	0.993	0.333	58.321	55.257	3.064	23	0.688	1.513	1.637	-3.435		535.409	93	1.557	860777976562973697	860777651437286700	860777651437286699	391	
1	C26H34O6	[M + H3N + H]+	C26H38NO6+	0.600	0.333	71.561	64.862	6.699	22	0.876	3.387	3.387	0.469		460.270	94	1.566	860777976349064056	860777651475035440	860777651475035439	392	
1	C12H16O2	[M + H3N + H]+	C12H20NO2+	1.000	0.333	160.301	160.301	0.000	34	0.592	2.769	2.769	1.022		210.149	94	1.569	860777977355697521	860777651797996884	860777651797996883	401	
1	C18H33ClO2	[M + H3N + H]+	C18H37ClNO2+	1.000	0.333	202.506	202.506	0.000	52	0.893	1.811	1.811	0.079		334.251	94	1.570	860777976797854799	860777651508589876	860777651508589875	393	
1	C18H26O	[M + H3N + H]+	C18H30NO+	1.000	0.333	256.351	252.920	3.430	54	0.916	1.108	1.108	1.589		276.233	94	1.573	860777975954799412	860777651546338616	860777651542144311	394	
1	C20H38O3	[M + H3N + H]+	C20H42NO3+	1.000	0.333	212.453	208.656	3.797	51	0.870	1.467	1.536	1.654		344.316	95	1.579	860777976118377293	860777651613447488	860777651613447487	396	
1	C26H36N2O6	[M + H]+	C26H37N2O6+	1.000	0.247	11.587	7.892	3.695	1	0.925	6.139	6.139	0.627		473.265	95	1.582	860777950033999555	860777651651196228	860777651651196227	397	
1	C21H42O2	[M + H3N + H]+	C21H46NO2+	1.000	0.500	131.487	131.487	0.000	27	0.612	0.359	0.601	-0.962		344.352	95	1.583	860777948972840490	860777651575698748	860777651575698747	395	
1	C28H49NO5	[M + H3N + H]+	C28H53N2O5+	1.000	0.333	210.970	204.243	6.727	44	0.831	1.564	1.564	0.243		497.395	95	1.585	860777976344869733	860777651693139272	860777651693139271	398	
1	C22H47NO3	[M - H2O + H]+	C22H46NO2+	0.613	0.333	85.739	79.302	6.438	16	0.587	6.638	6.638	-50541.858		356.352	95	1.585	860777977640910344	860777651730888012	860777651730888011	399	
1	C28H52N2O5	[M + Na]+	C28H52N2NaO5+	1.000	1.000	59.269	55.568	3.700	31	0.885	0.052	0.430	1.110		519.377	95	1.586	860777977565412754	860777651764442448	860777651764442447	400	
1	C20H41NO3	[M - H2O + H]+	C20H40NO2+	0.940	0.333	173.808	170.777	3.031	52	0.948	1.157	1.227	-55195.579		326.305	95	1.591	860777976432950182	860777651835745624	860777651835745623	402	
1	C24H49NO3	[M + H]+	C24H50NO3+	0.601	0.333	55.606	51.892	3.715	24	0.799	7.148	7.148	0.347		400.379	96	1.606	860777953481718004	860777651869300060	860777651869300059	403	
1	C19H32O2	[M + H3N + H]+	C19H36NO2+	1.000	0.333	272.165	268.304	3.861	55	0.797	1.107	1.107	-0.438		310.274	96	1.607	860777978035175068	860777651907048800	860777651907048799	404	
1	C19H28O3	[M + H3N + H]+	C19H32NO3+	1.000	0.333	240.147	233.008	7.139	32	0.547	1.901	1.901	-0.218		322.238	97	1.609	860777951401342978	860777651944797540	860777651944797539	405	
1	C22H35FO2S2	[M + H3N + H]+	C22H39FNO2S2+	1.000	0.009	76.367	76.367	0.000	26	0.613	1.069	1.148	-4.109		432.238	97	1.611	860777976562973727	860777652292924812	860777652292924811	415	
1	C13H28N4O2	[M + Na]+	C13H28N4NaO2+	0.606	0.969	133.128	133.128	0.000	40	0.797	1.581	3.348	1.095		295.211	97	1.612	860777976806243444	860777652158707068	860777652158707067	411	
1	C17H24O3	[M + H3N + H]+	C17H28NO3+	1.000	0.333	166.988	161.079	5.909	41	0.913	1.598	1.598	2.753		294.207	97	1.612	860777978462994232	860777651978351976	860777651978351975	406	
1	C17H24O3	[M + H]+	C17H25O3+	1.000	0.500	189.442	185.695	3.747	47	0.969	0.968	1.036	1.620		277.180	97	1.612	860777979108917195	860777652016100716	860777652016100715	407	
1	C13H16O3	[M - H2O + H]+	C13H15O2+	0.989	0.500	84.965	81.636	3.329	20	0.992	0.471	0.641	-88674.525		203.107	97	1.613	860777975241767534	860777652053849456	860777652053849455	408	
1	C20H37NO4	[M + H3N + H]+	C20H41N2O4+	1.000	0.333	244.392	240.860	3.532	33	0.617	2.076	2.076	0.069		373.306	97	1.613	860777979264106516	860777652087403892	860777652087403891	409	
1	C13H16O3	[M + H]+	C13H17O3+	0.576	0.500	144.143	140.560	3.583	31	0.945	0.976	0.976	0.720		221.117	97	1.613	860777977179536644	860777652125152632	860777652125152631	410	
1	C20H32O2	[M + H3N + H]+	C20H36NO2+	1.000	0.333	227.483	223.880	3.603	48	0.764	1.958	1.958	-2.004		322.273	97	1.618	860777978647543665	860777652192261504	860777652192261503	412	
1	C11H18O2	[M + H3N + H]+	C11H22NO2+	1.000	0.333	211.814	208.407	3.407	40	0.955	5.681	5.681	0.872		200.165	98	1.625	860777953838233913	860777652259370376	860777652259370375	414	
1	C27H45NO3	[M + H3N + H]+	C27H49N2O3+	1.000	0.333	130.275	123.977	6.298	47	0.555	1.167	1.167	0.468		449.374	98	1.635	860777975510203051	860777652330673552	860777652326479247	416	
1	C16H27NO	[M - H2O + H]+	C16H26N+	0.746	0.333	23.316	19.515	3.802	6	0.240	0.431	0.577	-77562.354		232.206	98	1.641	860777977770933811	860777652364227988	860777652364227987	417	
1	C22H36O3	[M + H3N + H]+	C22H40NO3+	0.947	0.333	18.308	16.221	2.087	5	0.255	1.457	2.595	-4.097		366.299	99	1.646	860777977334725960	860777652397782424	860777652397782423	418	
1	C28H52N2O4	[M + Na]+	C28H52N2NaO4+	0.968	0.956	14.994	11.328	3.667	4	0.500	1.210	1.210	0.658		503.382	99	1.656	860777976810437766	860777652435531164	860777652431336859	419	
1	C24H30O6	[M + H]+	C24H31O6+	1.000	0.484	46.005	39.454	6.551	6	0.963	1.883	1.883	0.373		415.212	99	1.658	860777976428755855	860777653656073756	860777653656073755	451	
1	C18H34O3	[M + H]+	C18H35O3+	0.971	0.500	241.880	241.880	0.000	27	0.554	3.481	3.481	1.800		299.259	100	1.659	860777977636716021	860777652469085600	860777652469085599	420	
1	C17H32O	[M + H]+	C17H33O+	1.000	0.500	189.803	186.054	3.749	37	0.941	4.590	4.590	0.505		253.253	100	1.660	860777976344869727	860777652502640036	860777652502640035	421	
1	C24H30O6	[M + H3N + H]+	C24H34NO6+	1.000	0.333	73.169	69.317	3.853	20	0.764	5.133	5.133	0.453		432.238	100	1.662	860777979427684412	860777653689628192	860777653689628191	452	
1	C27H31N3O5	[M + H]+	C27H32N3O5+	0.262	0.276	51.193	48.381	2.812	14	0.829	3.616	3.905	4.334		478.236	100	1.667	860777978039369387	860777652578137516	860777652578137515	423	
1	C25H22ClN3O	[M + H3N + H]+	C25H26ClN4O+	0.932	0.301	49.266	42.106	7.160	7	0.918	1.493	2.120	-2.668		433.178	100	1.667	860777977963871862	860777652657829300	860777652657829299	425	
1	C24H29ClO5	[M + H3N + H]+	C24H33ClNO5+	0.871	0.269	56.271	47.797	8.474	8	0.646	2.189	2.189	0.184		450.204	100	1.667	860777979113111522	860777652615886256	860777652615886255	424	
1	C11H16O	[M + H3N + H]+	C11H20NO+	1.000	0.333	248.579	245.263	3.316	45	0.799	5.237	5.237	0.710		182.154	100	1.667	860777975921244917	860777652540388776	860777652536194471	422	
1	C18H32O2	[M + H]+	C18H33O2+	1.000	0.500	209.735	206.964	2.771	34	0.672	3.043	3.043	1.434		281.248	100	1.670	860777979121500153	860777652699772344	860777652699772343	426	
1	C18H32O2	[M + H3N + H]+	C18H36NO2+	1.000	0.333	321.432	314.816	6.616	55	0.970	0.771	0.771	-0.623		298.274	100	1.672	860777951317456871	860777652741715388	860777652741715387	427	
1	C22H36O	[M - H2O + H]+	C22H35+	1.000	0.000	182.846	182.846	0.000	24	0.537	5.069	5.069	-60169.608		299.277	100	1.672	860777954060532061	860777652779464128	860777652779464127	428	
1	C18H41N2O2	[M + Na]+	C18H41N2NaO2+	1.000	1.000	39.755	39.755	0.000	20	0.707	1.055	1.196	-4.229		340.305	100	1.675	860777975027857980	860777652850767304	860777652850767303	430	
1	C20H35NO2	[M + H3N + H]+	C20H39N2O2+	1.000	0.333	141.130	135.206	5.924	46	0.815	1.648	1.648	0.663		339.301	101	1.675	860777978475577184	860777652817212868	860777652817212867	429	
1	C41H72O3	[M - H2O + H]+	C41H71O2+	1.000	0.500	155.081	150.635	4.446	43	0.621	1.513	1.677	-30248.266		595.541	101	1.680	860777977666076194	860777652888516044	860777652888516043	431	
1	C18H29BO3	[M + H3N + H]+	C18H33BNO3+	0.656	0.274	54.920	54.920	0.000	11	0.041	1.213	1.213	2.685		321.259	101	1.683	860777975237573208	860777653282780660	860777653282780659	441	
1	C16H29N6O3	[M - H2O + H]+	C16H28N6O2+	0.333	0.333	66.364	64.765	1.599	16	0.567	-5.189	5.377	-53556.104		336.230	101	1.684	860777978370719486	860777652934653392	860777652930459087	432	
1	C36H70N2O4	[M + Na]+	C36H70N2NaO4+	1.000	0.700	24.679	18.312	6.367	4	0.787	0.243	0.352	0.811		617.523	101	1.686	860777977947094636	860777652972402132	860777652972402131	433	
1	C15H35N3O5	[M - H2O + H]+	C15H34N3O4+	0.933	0.046	5.866	1.485	4.381	0	0.000	5.277	5.277	-56232.975		320.256	101	1.689	860777977175342323	860777653014345176	860777653014345175	434	
1	C18H26O2	[M + H3N + H]+	C18H30NO2+	0.999	0.333	70.274	70.274	0.000	14	0.095	1.271	1.271	0.990		292.227	101	1.690	860777977573801422	860777653953869372	860777653953869371	459	
1	C20H43N3O3	[M - H2O + H]+	C20H42N3O2+	0.484	0.333	54.088	50.506	3.583	17	0.739	7.839	7.839	-50545.125		356.327	101	1.692	860777983609405821	860777653052093916	860777653052093915	435	
1	C19H36N2O2	[M + H3N + H]+	C19H40N3O2+	0.962	0.333	127.257	126.358	0.899	5	0.076	-0.333	0.535	-0.625		342.311	102	1.692	860777975925439251	860777653098231264	860777653098231263	436	
1	C23H43BO2	[M - H2O + H]+	C23H42BO+	0.854	0.500	11.813	11.813	0.000	7	0.061	0.843	1.000	-52308.051		344.335	102	1.692	860777975325653635	860777653140174308	860777653135980003	437	
1	C18H30O	[M + H]+	C18H31O+	1.000	0.500	226.099	218.520	7.579	52	0.982	1.777	1.777	0.600		263.237	102	1.694	860777975514397365	860777653177923048	860777653177923047	438	
1	C20H39NO2	[M + H3N + H]+	C20H43N2O2+	1.000	0.333	157.826	151.455	6.370	36	0.748	1.226	1.226	-0.364		343.332	102	1.695	860777976453921738	860777653215671788	860777653215671787	439	
1	C11H29N5O2	[M + H3N + H]+	C11H33N6O2+	1.000	0.998	48.836	48.836	0.000	18	0.085	1.340	1.340	0.744		281.266	102	1.695	860777980455288978	860777653513467404	860777653513467403	447	
1	C18H30O	[M - H2O + H]+	C18H29+	1.000	0.500	146.294	142.475	3.820	37	0.949	1.718	1.718	-73444.110		245.227	102	1.695	860777983978504628	860777653249226224	860777653249226223	440	
1	C24H30O6	[M - H2O + H]+	C24H29O5+	1.000	0.494	44.227	40.299	3.928	15	0.968	1.494	1.494	-45343.527		397.201	102	1.695	860777983932367263	860777653328918008	860777653328918007	442	
1	C24H28O5	[M + H3N + H]+	C24H32NO5+	0.989	0.333	78.209	74.903	3.306	24	0.830	2.719	2.719	0.218		414.228	102	1.696	860777981919101242	860777653370861052	860777653366666747	443	
1	C18H30O	[M + H3N + H]+	C18H34NO+	1.000	0.333	267.455	262.991	4.464	55	0.919	1.217	1.217	0.424		280.264	102	1.698	860777980694364329	860777653404415488	860777653404415487	444	
1	C9H14O2	[M + H3N + H]+	C9H18NO2+	1.000	0.333	143.356	140.055	3.301	27	0.949	6.752	6.752	0.492		172.133	102	1.698	860777983588434294	860777653446358532	860777653442164227	445	
1	C26H32O5	[M + H3N + H]+	C26H36NO5+	1.000	1.000	60.775	56.868	3.907	21	0.838	1.358	1.358	0.159	DG(11:4_12:5)	442.259	102	1.698	860777980291711121	860777653479912968	860777653479912967	446	
1	C9H12O2	[M + H3N + H]+	C9H16NO2+	1.000	0.333	252.746	252.746	0.000	25	0.138	4.337	4.337	0.822		170.118	102	1.699	860777983642960267	860777652225815940	860777652225815939	413	
1	C17H26O	[M + K]+	C17H26KO+	0.545	0.353	54.367	54.367	0.000	8	0.924	0.320	0.837	-0.959		285.161	102	1.707	860777980698558644	860777653547021840	860777653547021839	448	
1	C16H30FN3O4	[M - H2O + H]+	C16H29FN3O3+	0.989	0.333	235.443	232.358	3.085	35	0.675	3.999	4.060	-54539.483		330.219	103	1.716	860777982179148130	860777653580576276	860777653580576275	449	
1	C9H12O2	[M + H3N + H]+	C9H16NO2+	1.000	0.333	267.605	264.384	3.221	36	0.851	5.879	5.879	0.616		170.118	103	1.722	860777980878913792	860777653614130712	860777653614130711	450	
1	C26H34O6	[M + H3N + H]+	C26H38NO6+	0.998	0.332	114.738	114.738	0.000	23	0.515	0.606	0.710	0.338		460.270	104	1.729	860777984028836286	860777654054532680	860777654054532679	462	
1	C27H50N2O4	[M + Na]+	C27H50N2NaO4+	0.934	0.805	19.669	13.528	6.141	2	0.873	0.114	0.387	0.534		489.367	104	1.736	860777980685975707	860777653727376932	860777653727376931	453	
1	C22H43NO2	[M + H3N + H]+	C22H47N2O2+	1.000	0.333	108.419	104.481	3.938	27	0.709	3.503	3.503	-0.472		371.363	104	1.736	860777983907201428	860777653765125672	860777653765125671	454	
1	C9H14O3	[M + H3N + H]+	C9H18NO3+	1.000	0.333	180.875	177.608	3.267	29	0.909	4.343	4.343	0.532		188.128	104	1.738	860777984519569936	860777653807068716	860777653807068715	455	
1	C32H59NO2	[M + Na]+	C32H59NNaO2+	0.999	0.981	68.346	64.975	3.371	27	0.352	1.531	2.770	-1.719		512.443	105	1.742	860777987099067490	860777653844817456	860777653844817455	456	
1	C20H34O	[M + H3N + H]+	C20H38NO+	1.000	0.333	232.965	229.168	3.797	51	0.883	1.339	1.339	-0.296		308.295	105	1.743	860777985652032285	860777653878371892	860777653878371891	457	
1	C27H47NO4	[M + H3N + H]+	C27H51N2O4+	1.000	0.333	112.273	106.451	5.822	32	0.759	1.290	1.290	0.568		467.385	105	1.745	860777986872575055	860777653916120632	860777653916120631	458	
1	C17H24O3	[M + H]+	C17H25O3+	1.000	0.500	214.406	211.184	3.222	53	0.972	0.378	0.489	2.089		277.180	106	1.768	860777997349948163	860777653987423808	860777653987423807	460	
1	C20H37NO2	[M + H3N + H]+	C20H41N2O2+	0.981	0.333	82.463	82.463	0.000	27	0.716	0.674	0.698	0.586		341.316	106	1.769	860777985618477824	860777654213916248	860777654213916247	466	
1	C16H26O	[M + H3N + H]+	C16H30NO+	1.000	0.333	287.525	283.751	3.774	53	0.907	1.582	1.582	0.630		252.232	106	1.774	860777986738357236	860777654025172548	860777654020978243	461	
1	C26H36N2O6	[M + H]+	C26H37N2O6+	1.000	0.282	12.090	8.503	3.587	3	0.916	0.108	1.042	0.521		473.265	107	1.781	860777985958216573	860777654125835856	860777654125835855	464	
1	C21H43NO3	[M + H]+	C21H44NO3+	1.000	0.333	217.015	217.015	0.000	53	0.962	1.249	1.409	0.026		358.332	107	1.783	860777986868380720	860777654092281420	860777654092281419	463	
1	C20H39NO3	[M + H3N + H]+	C20H43N2O3+	1.000	0.333	172.421	170.022	2.400	42	0.688	1.587	1.974	-1.558		359.326	107	1.785	860777986654471136	860777654251664988	860777654251664987	467	
1	C22H43NO3	[M + H3N + H]+	C22H47N2O3+	1.000	0.333	206.534	203.404	3.130	49	0.871	1.432	1.432	-0.051		387.358	107	1.791	860777991410812782	860777654159390292	860777654159390291	465	
1	C21H39NO2	[M + H3N + H]+	C21H43N2O2+	1.000	0.333	146.562	146.283	0.279	41	0.679	0.993	1.322	-0.014		355.332	108	1.799	860777987677881588	860777654285219424	860777654285219423	468	
1	C20H39NO3	[M + Na]+	C20H39NNaO3+	0.955	0.106	87.685	84.076	3.609	30	0.893	0.142	0.595	-0.150		364.282	109	1.819	860777988894229983	860777654318773860	860777654318773859	469	
1	C20H43O6	[M + H]+	C20H44O6+	0.646	0.710	14.560	10.842	3.719	7	0.128	3.751	3.751	1.129		380.314	109	1.820	860777987128427635	860777654352328296	860777654352328295	470	
1	C19H35NO2	[M + Na]+	C19H35NNaO2+	0.842	0.840	11.244	7.365	3.879	6	0.172	0.036	3.315	-0.181		332.256	110	1.834	860777986738357248	860777654390077036	860777654390077035	471	
1	C26H54NO7P	[M + H]+	C26H55NO7P+	1.000	1.000	41.152	37.339	3.813	14	0.959	3.482	3.482	1.323	LPC(18:0)	524.372	110	1.838	860777986734162930	860777654427825776	860777654423631471	472	
1	C28H55NO2	[M + H3N + H]+	C28H59N2O2+	0.545	0.333	57.714	53.876	3.838	14	0.800	3.454	4.547	0.449		455.457	111	1.851	860777987782739218	860777654461380212	860777654461380211	473	
1	C18H37O7	[M - H2O + H]+	C18H36O6+	0.600	0.357	34.486	30.724	3.762	7	0.802	1.724	1.724	-51716.403		348.251	111	1.858	860777992597800892	860777654536877692	860777654536877691	475	
1	C11H18O2	[M + H3N + H]+	C11H22NO2+	1.000	0.333	212.281	208.807	3.474	39	0.939	4.275	4.275	0.723		200.165	111	1.858	860777986503476185	860777654494934648	860777654494934647	474	
1	C18H35NO3	[M + Na]+	C18H35NNaO3+	1.000	1.000	62.206	62.206	0.000	23	0.708	0.787	0.787	-0.103		336.251	112	1.864	860777992635549666	860777654603986564	860777654603986563	477	
1	C11H16O2	[M + H3N + H]+	C11H20NO2+	1.000	0.333	263.619	260.137	3.482	49	0.903	4.037	4.037	0.831		198.149	112	1.865	860777992933345302	860777654570432128	860777654570432127	476	
1	C18H28O2	[M + K]+	C18H28KO2+	0.980	0.977	56.610	56.610	0.000	9	0.956	-0.118	0.993	-0.470		315.172	112	1.872	860777988256695674	860777654645929608	860777654645929607	478	
1	C21H39NO3	[M + H3N + H]+	C21H43N2O3+	1.000	0.333	131.211	129.339	1.872	36	0.767	2.646	2.646	0.055		371.327	113	1.875	860777987577218266	860777654679484044	860777654679484043	479	
1	C19H37NO2	[M + Na]+	C19H37NNaO2+	0.851	1.000	55.223	55.223	0.000	15	0.696	-0.067	0.369	-0.180		334.272	113	1.877	860777989280106027	860777655031805620	860777655031805619	489	
1	C19H34O2	[M + H3N + H]+	C19H38NO2+	1.000	0.333	220.191	216.428	3.763	51	0.868	1.235	1.235	-0.275		312.290	113	1.878	860777990660032232	860777654725621392	860777654725621391	480	
1	C20H34O2	[M + H3N + H]+	C20H38NO2+	1.000	0.333	226.790	220.541	6.249	54	0.780	0.640	0.640	-0.203		324.290	113	1.886	860777996628527744	860777654796924568	860777654796924567	482	
1	C19H31ClO3	[M + H3N + H]+	C19H35ClNO3+	0.998	0.333	88.881	88.881	0.000	16	0.619	0.190	0.581	-0.772		360.230	113	1.887	860777996125211193	860777654754981524	860777654754981523	481	
1	C22H41NO2	[M + H3N + H]+	C22H45N2O2+	1.000	0.333	135.374	131.996	3.378	38	0.746	1.270	1.576	0.365		369.348	114	1.895	860777999963000113	860777654830479004	860777654830479003	483	
1	C20H37NO2	[M + Na]+	C20H37NNaO2+	0.322	0.319	5.120	1.967	3.153	0	0.000	0.404	0.404	0.057		346.272	114	1.900	860777986851603480	860777654868227744	860777654864033439	484	
1	C32H57NO2	[M + H3N + H]+	C32H61N2O2+	1.000	0.324	73.048	69.652	3.395	28	0.803	2.509	2.509	0.543		505.473	114	1.902	860777993361164375	860777654935336616	860777654935336615	486	
1	C33H36N2	[M + H3N + H]+	C33H40N3+	0.797	0.333	50.872	44.325	6.546	14	0.609	-0.240	0.596	0.680		478.322	114	1.906	860777987728213250	860777654901782180	860777654901782179	485	
1	C20H32BCl3O2	[M + H3N + H]+	C20H36BCl3NO2+	0.999	0.000	136.540	136.540	0.000	18	0.463	1.048	1.048	0.090		437.194	115	1.917	860778039909554894	860777654964696748	860777654964696747	487	
1	C15H26O	[M + H3N + H]+	C15H30NO+	1.000	0.333	64.972	64.972	0.000	10	0.412	0.714	0.714	0.121		240.232	115	1.920	860777998570490838	860777654998251184	860777654998251183	488	
1	C20H39NO3	[M + H3N + H]+	C20H43N2O3+	1.000	0.333	241.350	237.415	3.935	36	0.677	3.834	3.834	-0.416		359.327	116	1.927	860777993558296711	860777655891638036	860777655891638035	513	
1	C9H18N4O5	[M + H3N + H]+	C9H22N5O5+	0.999	0.022	93.785	93.785	0.000	19	0.233	1.909	1.909	2.694		280.162	116	1.937	860777987929539872	860777655312824020	860777655312824019	497	
1	C18H35NO4	[M + Na]+	C18H35NNaO4+	0.922	0.076	87.464	81.237	6.227	22	0.811	0.385	0.466	0.371		352.246	116	1.941	860778044489736075	860777655103108796	860777655103108795	491	
1	C9H14O3	[M + H3N + H]+	C9H18NO3+	0.999	0.333	80.205	80.205	0.000	14	0.777	1.374	1.374	0.692		188.128	117	1.942	860777990995576616	860777655346378456	860777655346378455	498	
1	C19H28O2	[M + H3N + H]+	C19H32NO2+	0.996	0.331	66.962	66.962	0.000	14	0.483	3.895	4.300	-7.856		306.240	117	1.942	860778003578490629	860777655170217668	860777655170217667	493	
1	C18H30O3	[M + H3N + H]+	C18H34NO3+	1.000	0.333	220.297	216.554	3.743	49	0.947	1.701	1.701	0.223		312.253	117	1.942	860778044380684111	860777655245715148	860777655241520843	495	
1	C9H15NO2	[M - H2O + H]+	C9H14NO+	1.000	0.333	119.196	115.905	3.290	28	0.976	5.040	5.040	-118406.186		152.107	117	1.943	860777974952360495	860777655207966408	860777655207966407	494	
1	C9H12O2	[M + H3N + H]+	C9H16NO2+	1.000	0.333	251.832	247.059	4.773	44	0.933	4.955	4.955	0.910		170.118	117	1.943	860777999963000099	860777655279269584	860777655279269583	496	
1	C9H14O3	[M - H2O + H]+	C9H13O2+	0.964	0.500	207.635	205.247	2.388	37	0.963	6.333	6.333	-117645.300		153.091	117	1.943	860777993671542938	860777655379932892	860777655379932891	499	
1	C9H14O2	[M + H3N + H]+	C9H18NO2+	1.000	0.333	124.298	120.899	3.399	23	0.953	6.911	6.911	0.260		172.133	117	1.944	860777975929633571	860777655417681632	860777655417681631	500	
1	C8H14O2	[M - H2O + H]+	C8H13O+	1.000	0.500	118.856	116.282	2.574	25	0.942	7.913	7.913	-143971.842		125.096	117	1.944	860777992950122534	860777655451236068	860777655451236067	501	
1	C9H12O2	[M - H2O + H]+	C9H11O+	1.000	0.500	86.999	83.758	3.242	20	0.915	6.022	6.022	-133330.980		135.081	117	1.944	860777991356286804	860777655488984808	860777655484790503	502	
1	C18H35NO4	[M + K]+	C18H35KNO4+	0.964	0.232	66.385	66.385	0.000	11	0.493	0.406	0.836	0.661		368.220	117	1.944	860778042602298852	860777655560287984	860777655560287983	504	
1	C4H13N2O4	[M + H3N + H]+	C4H17N3O4+	1.000	1.000	203.341	201.601	1.740	24	0.547	0.308	2.405	-1.914		171.121	117	1.945	860777994879502627	860777655069554360	860777655065360055	490	
1	C9H22O2Si	[M - H2O + H]+	C9H21OSi+	0.594	0.500	124.449	124.449	0.000	20	0.349	7.303	7.303	-104019.821		173.137	117	1.945	860778004069224327	860777655136663232	860777655136663231	492	
1	C36H67NO8	[M + H3N + H]+	C36H71N2O8+	1.000	0.333	224.827	215.826	9.001	43	0.894	3.067	3.067	0.859		659.521	117	1.945	860777992857847805	860777655526733548	860777655526733547	503	
1	C26H34O6	[M + H3N + H]+	C26H38NO6+	0.600	0.333	63.792	57.086	6.706	19	0.898	3.197	3.197	0.382		460.270	117	1.946	860777993390524517	860777656042632996	860777656042632995	517	
1	C20H41N3O4	[M + H]+	C20H42N3O4+	0.567	0.321	13.255	9.506	3.749	1	0.636	11.994	11.994	-0.060		388.317	117	1.947	860777997559663387	860777655598036724	860777655598036723	505	
1	C19H41N3O5	[M - H2O + H]+	C19H40N3O4+	0.512	0.219	2.871	2.871	0.000	2	0.029	2.033	3.853	-48117.466		374.301	117	1.948	860777996855020201	860777655639979768	860777655639979767	506	
1	C20H43NO	[M - H2O + H]+	C20H42N+	0.999	0.333	201.541	197.646	3.895	30	0.615	1.661	1.661	-60779.134		296.331	117	1.950	860777998553713620	860777655677728508	860777655673534203	507	
1	C20H39NO4	[M + H3N + H]+	C20H43N2O4+	1.000	0.333	187.025	180.651	6.374	22	0.505	3.191	3.191	0.095		375.322	117	1.950	860778015490315615	860777655711282944	860777655711282943	508	
1	C24H30O6	[M + H3N + H]+	C24H34NO6+	0.999	0.002	80.245	80.245	0.000	20	0.509	0.611	0.679	0.499		432.238	118	1.959	860778040052161266	860777655820334860	860777655816140555	511	
1	C11H18O2	[M + H3N + H]+	C11H22NO2+	1.000	0.333	218.662	215.271	3.391	40	0.940	4.548	4.548	0.773		200.165	118	1.961	860777989154276874	860777655749031684	860777655744837379	509	
1	C11H18O3	[M + H3N + H]+	C11H22NO3+	1.000	0.333	229.434	226.078	3.356	43	0.953	3.983	3.983	0.972		216.160	118	1.962	860777995399596417	860777655786780424	860777655786780423	510	
1	C22H47NO2	[M + H]+	C22H48NO2+	0.699	0.500	58.468	52.058	6.410	11	0.654	5.204	5.204	-0.101		358.368	118	1.968	860777991318538059	860777655853889296	860777655853889295	512	
1	C20H37NO2	[M + H3N + H]+	C20H41N2O2+	1.000	0.333	93.138	93.138	0.000	24	0.640	0.692	0.745	0.132		341.316	118	1.973	860777992878819341	860777656109741868	860777656109741867	519	
1	C28H52N2O4	[M + Na]+	C28H52N2NaO4+	0.999	0.992	31.517	27.846	3.671	7	0.780	0.107	0.875	0.737		503.382	119	1.986	860777989829559914	860777655925192472	860777655925192471	514	
1	C13H29N2O4	[M + H3N + H]+	C13H33N3O4+	1.000	0.000	136.351	136.351	0.000	50	0.737	0.951	2.827	-0.569		295.246	119	1.989	860777995894524406	860777656004884256	860777656004884255	516	
1	C18H28O2	[M + H]+	C18H29O2+	1.000	0.500	253.853	250.663	3.190	57	0.997	1.729	1.729	2.646		277.217	119	1.989	860777998780206150	860777655958746908	860777655958746907	515	
1	C18H28O2	[M + H3N + H]+	C18H32NO2+	1.000	0.333	199.115	195.539	3.577	49	0.606	1.883	1.883	1.102		294.243	119	1.990	860777996808882836	860777656076187432	860777656076187431	518	
1	C18H28O	[M - H2O + H]+	C18H27+	1.000	0.500	133.679	129.971	3.708	36	0.941	1.609	1.661	-74052.613		243.211	120	1.995	860778001921740363	860777656143296304	860777656143296303	520	
1	C36H59NO2	[M + H3N + H]+	C36H63N2O2+	1.000	0.329	135.713	128.996	6.716	34	0.715	1.001	1.001	1.016		555.489	120	1.997	860778041700523237	860777656222988088	860777656222988087	522	
1	C18H28O	[M + H]+	C18H29O+	1.000	0.500	219.769	216.032	3.737	54	0.986	1.264	1.264	0.528		261.221	120	1.997	860777989691147862	860777656311068480	860777656311068479	524	
1	C18H28O	[M + H3N + H]+	C18H32NO+	1.000	0.333	273.105	268.114	4.991	56	0.896	0.401	0.401	1.146		278.248	120	1.997	860777995248601453	860777656348817220	860777656344622915	525	
1	C13H29N2O3	[M + H3N + H]+	C13H33N3O3+	1.000	0.500	138.025	138.025	0.000	49	0.897	0.822	2.645	-2.017		279.251	120	1.998	860777990320293556	860777656277514044	860777656277514043	523	
1	C28H49NO4	[M + H3N + H]+	C28H53N2O4+	1.000	0.333	116.230	112.522	3.708	38	0.866	1.505	1.695	0.510		481.400	120	1.998	860778041696328914	860777656181045044	860777656181045043	521	
