formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C28H52N2O3	[M + H3N + H]+	C28H56N3O3+	Fatty acids	0.999	Fatty amides	0.821	N-acyl ethanolamines (endocannabinoids)	0.284	Lipids and lipid-like molecules	0.977	Fatty Acyls	0.950	Fatty amides	0.843	N-acyl amines	0.807	N-acyl amines	0.807	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	482.432	206	3.430	860778018677987053	860777669871254836	860777669871254835	905	
1	C27H38B3N3O5	[M + H3N + H]+	C27H42B3N4O5+	Terpenoids	0.441	Monoterpenoids	0.397	Pinane monoterpenoids	0.846	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.619	Amino acids, peptides, and analogues	0.541	Amino acids and derivatives	0.540	Alpha amino acid amides	0.629	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Isoindoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Boronic acids; Organometallic compounds; Carboxylic acid amides; Boronic acid derivatives; Carboxylic acid derivatives; Organometalloid compounds; Secondary carboxylic acid amides; Pyrazinecarboxamides; Pyrazine carboxylic acids and derivatives; Alpha amino acid amides; Benzenoids; Organoboron compounds; Organic salts; Organic metalloid salts; Organic metal salts; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Alkylboranes; Monoalkylboranes; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	532.354	206	3.431	860778048700818200	860777670693338516	860777670693338515	929	
1	C31H45NO6	[M + H]+	C31H46NO6+	Fatty acids	0.204	Macrolides	0.201	Isoquinoline alkaloids	0.094	Benzenoids	0.489	Phenols	0.595					Phenols	0.595	Organic compounds; Alcohols and polyols; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	528.333	206	3.432	860778044665896926	860777670076775756	860777670076775755	911	
1	C34H50O6	[M + H3N + H]+	C34H54NO6+	Terpenoids	0.712	Carotenoids (C40)	0.094	Carotenoids (C40, β-β)	0.033	Lipids and lipid-like molecules	0.795	Prenol lipids	0.609					Prenol lipids	0.609	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	572.395	206	3.435	860778040236710756	860777670726892952	860777670722698647	930	
1	C26H46O3	[M + H3N + H]+	C26H50NO3+	Fatty acids	0.934	Eicosanoids	0.206	Fatty alcohols	0.126	Lipids and lipid-like molecules	0.965	Fatty Acyls	0.927	Fatty alcohols	0.525			Fatty alcohols	0.525	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Fatty alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	424.379	206	3.436	860778039490124355	860777670043221320	860777670043221319	910	
1	C33H40O7	[M - H2O + H]+	C33H39O6+	Polyketides	0.637	Aromatic polyketides	0.227	Simple aromatic polyketides	0.156	Benzenoids	0.831							Benzenoids	0.831	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Organooxygen compounds; Secondary alcohols; Carbonyl compounds; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	531.275	207	3.449	860778041939598648	860777670315851112	860777670315851111	918	
1	C26H39N5O8	[M - H2O + H]+	C26H38N5O7+	Amino acids and Peptides	0.241	Linear polyketides	0.310	Open-chain polyketides	0.147	Lipids and lipid-like molecules	0.598							Lipids and lipid-like molecules	0.598	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Secondary alcohols; Carbonyl compounds; Amines; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	532.278	207	3.449	860778060927215946	860777670244547936	860777670244547935	916	
1	C33H38O6	[M + H3N + H]+	C33H42NO6+	Shikimates and Phenylpropanoids	0.899	Lignans	0.370	Neolignans	0.167	Benzenoids	0.989	Phenol ethers	0.745					Phenol ethers	0.745	Organic compounds; Alkyl aryl ethers; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	548.301	207	3.450	860778040517729245	860777670282296676	860777670282296675	917	
1	C35H38N2O4	[M - H2O + H]+	C35H37N2O3+	Amino acids and Peptides	0.406	Flavonoids	0.064	Chalcones	0.031	Benzenoids	0.995	Phenol ethers	0.578					Phenol ethers	0.578	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Xylenes; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	533.281	207	3.450	860778043285970592	860777670387154288	860777670382959983	920	
1	C33H51NO6	[M + H]+	C33H52NO6+	Amino acids and Peptides	0.363	Small peptides	0.040	Tripeptides	0.025	Benzenoids	0.706	Phenol ethers	0.569					Phenol ethers	0.569	Organic compounds; Lipids and lipid-like molecules; Alkyl aryl ethers; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	558.379	207	3.451	860778045144047618	860777669778980136	860777669778980135	902	
1	C24H30O6	[M - H2O + H]+	C24H29O5+	Terpenoids	0.449	Diterpenoids	0.072	Simple aromatic polyketides	0.050	Organoheterocyclic compounds	0.972	Dioxanes	0.565	1,3-dioxanes	0.662			1,3-dioxanes	0.662	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dioxanes; Dialkyl ethers; 1,3-dioxanes; Acetals; Secondary alcohols; Benzene and substituted derivatives; Benzenoids; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	397.201	207	3.453	860778047631270358	860777670416514420	860777670416514419	921	
1	C31H47NO6	[M + H]+	C31H48NO6+	Polyketides	0.782	Macrolides	0.811	Open-chain polyketides	0.553	Phenylpropanoids and polyketides	0.453	Macrolides and analogues	0.551					Macrolides and analogues	0.551	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Macrolides and analogues; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	530.348	207	3.455	860778047211839871	860777670626229644	860777670626229643	927	
1	C35H45NO6	[M + H]+	C35H46NO6+	Alkaloids	0.372	Tyrosine alkaloids	0.605	Isoquinoline alkaloids	0.362	Organic nitrogen compounds	1.000	Organonitrogen compounds	0.999	Amines	0.702	Aralkylamines	0.576	Aralkylamines	0.576	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Aralkylamines; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	576.333	208	3.459	860778046503002359	860777670454263160	860777670454263159	922	
1	C27H44O3	[M + H3N + H]+	C27H48NO3+	Terpenoids	0.954	Steroids	0.879	Ergostane steroids	0.261	Lipids and lipid-like molecules	0.954	Steroids and steroid derivatives	0.776					Steroids and steroid derivatives	0.776	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organooxygen compounds; Cyclic alcohols and derivatives; Secondary alcohols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	434.361	208	3.464	860778040698084371	860777670487817596	860777670487817595	923	
1	C43H72O4	[M + H3N + H]+	C43H76NO4+	Terpenoids	0.928	Carotenoids (C40)	0.734	Carotenoids (C40, β-β)	0.108	Lipids and lipid-like molecules	0.952	Prenol lipids	0.910					Prenol lipids	0.910	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	670.575	208	3.467	860778041927015694	860777670789807520	860777670789807519	932	
1	C25H46O3	[M + H3N + H]+	C25H50NO3+	Fatty acids	0.884	Fatty esters	0.773	Wax monoesters	0.532	Lipids and lipid-like molecules	0.958	Fatty Acyls	0.897	Fatty acid esters	0.759			Fatty acid esters	0.759	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	412.379	208	3.469	860778042413555083	860777670521372032	860777670521372031	924	
1	C30H42O6	[M + H3N + H]+	C30H46NO6+	Terpenoids	0.477	Triterpenoids	0.091	Tetraketide meroterpenoids	0.016	Lipids and lipid-like molecules	0.657	Prenol lipids	0.534					Prenol lipids	0.534	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	516.332	208	3.470	860778050097521716	860777670756253084	860777670756253083	931	
1	C27H52N2O3	[M + H3N + H]+	C27H56N3O3+	Fatty acids	0.989	Fatty amides	0.940	N-acyl amines	0.257	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.992	Amino acids, peptides, and analogues	0.833	Amino acids and derivatives	0.830	N-acyl-alpha amino acids and derivatives	0.537	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	470.432	208	3.472	860778042581327302	860777670663978384	860777670659784079	928	
1	C27H53NO3	[M + H3N + H]+	C27H57N2O3+	Fatty acids	1.000	Fatty amides	0.961	N-acyl amines	0.290	Lipids and lipid-like molecules	0.986	Fatty Acyls	0.988	Fatty amides	0.893	N-acyl amines	0.875	N-acyl amines	0.875	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	457.436	209	3.477	860778040173796153	860777670559120772	860777670559120771	925	
1	C26H34O6	[M + H3N + H]+	C26H38NO6+	Shikimates and Phenylpropanoids	0.440	Lignans	0.459	Neolignans	0.059	Benzenoids	0.933	Phenol ethers	0.535					Phenol ethers	0.535	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Alcohols and polyols; Ethers; Organooxygen compounds; Dialkyl ethers; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	460.270	209	3.485	860778057424971728	860777670823361956	860777670823361955	933	
1	C26H44O2	[M + H3N + H]+	C26H48NO2+	Fatty acids	0.982	Fatty Acids and Conjugates	0.574	Unsaturated fatty acids	0.804	Lipids and lipid-like molecules	0.936	Fatty Acyls	0.857	Fatty acids and conjugates	0.353	Straight chain fatty acids	0.608	Straight chain fatty acids	0.608	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	406.368	210	3.497	860778048096838243	860777670177439064	860777670177439063	914	
1	C26H48O3	[M + H3N + H]+	C26H52NO3+	Fatty acids	0.860	Fatty esters	0.937	Wax monoesters	0.821	Lipids and lipid-like molecules	0.873	Fatty Acyls	0.848	Fatty acid esters	0.768			Fatty acid esters	0.768	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	426.394	210	3.498	860778043126586968	860777670856916392	860777670856916391	934	
1	C28H53NO3	[M + H3N + H]+	C28H57N2O3+	Fatty acids	0.999	Fatty amides	0.916	N-acyl ethanolamines (endocannabinoids)	0.409	Lipids and lipid-like molecules	0.956	Fatty Acyls	0.959	Fatty amides	0.796	N-acyl amines	0.780	N-acyl amines	0.780	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	469.436	210	3.507	860778043348885164	860777670886276524	860777670886276523	935	
1	C31H42O6	[M + H3N + H]+	C31H46NO6+	Terpenoids	0.703	Triterpenoids	0.329	Limonoids	0.035	Lipids and lipid-like molecules	0.776	Prenol lipids	0.714					Prenol lipids	0.714	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	528.333	212	3.526	860778047996174909	860777671662222856	860777671662222855	958	
1	C26H49NO3	[M + Na]+	C26H49NNaO3+	Fatty acids	0.988	Fatty amides	0.837	N-acyl amines	0.244	Lipids and lipid-like molecules	0.874	Fatty Acyls	0.869	Fatty amides	0.871	N-acyl amines	0.881	N-acyl amines	0.881	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Tertiary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	446.361	212	3.529	860778042853957113	860777670953385396	860777670953385395	937	
1	C25H47NO4	[M + Na]+	C25H47NNaO4+	Fatty acids	0.993	Spingolipids	0.379	Sphingoid bases	0.131	Lipids and lipid-like molecules	0.910	Fatty Acyls	0.907	Fatty amides	0.704	N-acyl amines	0.592	N-acyl amines	0.592	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	448.340	212	3.530	860778042136730968	860777670919830960	860777670919830959	936	
1	C59H76N4O8	[M + H3N + H]+	C59H80N5O8+	Amino acids and Peptides	0.603	Oligopeptides	0.997	Depsipeptides	0.676	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.982	Amino acids and derivatives	0.978	Alpha amino acids and derivatives	0.965	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	986.599	212	3.531	860778216045174189	860777671695777292	860777671695777291	959	
1	C26H44O2	[M + H3N + H]+	C26H48NO2+	Terpenoids	0.510	Steroids	0.146	Prenyl quinone meroterpenoids	0.161	Lipids and lipid-like molecules	0.846	Fatty Acyls	0.519					Fatty Acyls	0.519	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	406.367	212	3.540	860778047048261995	860777670986939832	860777670986939831	938	
1	C28H49NO2	[M + H3N + H]+	C28H53N2O2+	Fatty acids	0.998	Fatty amides	0.780	Ceramides	0.715	Lipids and lipid-like molecules	0.911	Sphingolipids	0.196	Ceramides	0.551			Ceramides	0.551	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	449.410	212	3.541	860778045970325629	860777671020494268	860777671020494267	939	
1	C9H18O5	[M - H2O + H]+	C9H17O4+	Fatty acids	0.988	Fatty Acids and Conjugates	0.952	Hydroxy fatty acids	0.832	Lipids and lipid-like molecules	0.911	Fatty Acyls	0.908	Fatty acids and conjugates	0.833	Medium-chain fatty acids	0.576	Medium-chain fatty acids	0.576	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	189.112	213	3.544	860778041218178143	860777671792246296	860777671792246295	962	
1	C54H67N7O11	[M + H3N + H]+	C54H71N8O11+	Amino acids and Peptides	0.729	Oligopeptides	0.998	Depsipeptides	0.572	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.987	Amino acids and derivatives	0.984	Alpha amino acid esters	0.508	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1007.529	213	3.544	860778556605896297	860777671758691860	860777671758691859	961	
1	C29H40O6	[M + K]+	C29H40KO6+	Terpenoids	0.914	Triterpenoids	0.510	Lanostane, Tirucallane and Euphane triterpenoids	0.032	Lipids and lipid-like molecules	0.891	Prenol lipids	0.725					Prenol lipids	0.725	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	523.246	213	3.544	860778066786659042	860777671054048704	860777671054048703	940	
1	C29H40O6	[M + H]+	C29H41O6+	Terpenoids	0.594	Triterpenoids	0.144	Open-chain polyketides	0.064	Lipids and lipid-like molecules	0.810	Prenol lipids	0.513					Prenol lipids	0.513	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	485.290	213	3.544	860778040647752705	860777671926464036	860777671922269731	965	
1	C29H40O6	[M + H3N + H]+	C29H44NO6+	Terpenoids	0.829	Diterpenoids	0.289	Tigliane diterpenoids	0.051	Lipids and lipid-like molecules	0.876	Prenol lipids	0.656					Prenol lipids	0.656	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	502.317	213	3.544	860778051989153191	860777671960018472	860777671960018471	966	
1	C19H30O6	[M - H2O + H]+	C19H29O5+	Terpenoids	0.399	Macrolides	0.245	Macrolide lactones	0.097	Lipids and lipid-like molecules	0.781	Fatty Acyls	0.623					Fatty Acyls	0.623	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	337.201	213	3.548	860778041272704111	860777671892909600	860777671888715295	964	
1	C36H76N2O3	[M - H2O + H]+	C36H75N2O2+	Fatty acids	1.000	Spingolipids	0.999	Ceramides	0.998	Lipids and lipid-like molecules	0.996	Sphingolipids	0.946	Ceramides	0.983	Long-chain ceramides	0.639	Long-chain ceramides	0.639	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	567.583	213	3.550	860778039800502915	860777671163100620	860777671163100619	943	
1	C20H37NO	[M + H3N + H]+	C20H41N2O+	Fatty acids	0.999	Fatty amides	0.997	Primary amides	0.981	Lipids and lipid-like molecules	0.879	Fatty Acyls	0.862	Fatty amides	0.893	N-acyl amines	0.669	N-acyl amines	0.669	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	325.321	213	3.550	860778039699839588	860777671200849360	860777671200849359	944	
1	C18H40Si	[M + H]+	C18H41Si+	Fatty acids	0.995	Fatty acyls	0.999	Hydrocarbons	0.973	Hydrocarbons	0.277	Saturated hydrocarbons	0.880	Alkanes	0.911	Branched alkanes	0.877	Branched alkanes	0.877	Organic compounds; Alkanes; Hydrocarbon derivatives; Saturated hydrocarbons; Branched alkanes; Chemical entities	285.297	213	3.551	860778047379612076	860777671238598100	860777671238598099	945	
